,username,location,following,followers,totaltweets,whentweetcreated,retweets,text
154,Sibel12783354,Gent,172,61,658,2021-01-07 06:36:12,6,gofoundme üzerinden nasıl destek olabilirsiniz 
155,DURSUNY20997718,,37,18,927,2021-01-07 06:33:26,4869,hükûmete sesleniyoruz bakın sma hastası çocuklarımıza destek için hazır bir kaynak var milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
156,AsilToprak10,,27,13,10,2021-01-07 06:32:41,0,sabah ın en güzel tebessümünü bırakıyorum sizenefes alarak uyandınkahvaltını yaptınpeki sevinç nur için yola çıktınız mı 
157,Cemre37349852,,44,3,24,2021-01-07 06:31:53,1435,madem öyle devletin karşıladığı ilaç spinraza kriterlere bağlı olmasın spinraza yalnızca düzenli kullanıldığında hastalığın ilerlemesini durduruyor bebekler o kriterlere uygun değillerse ilacı alamıyorlar 
158,kartalkazim43,TÜRKİYE,7334,8369,120764,2021-01-07 06:23:49,69,yasal olmayan aşısı için bizi kobay olarak kullananlar sma ilaçları için çocukları kobay olarak kullandırmayacağız bahanesi üretiyor derdiniz milyonu kendi vakıflarınıza aktarmak 
159,DuayenBey,Düşler Sokağı,4147,4095,14551,2021-01-07 06:15:33,31,güzel günler görmeli 
160,zgrkc,Dünya,6318,7258,68273,2021-01-07 06:14:49,1,yaşama hakkı engellenemez
161,redamansybts,7 ♡,209,168,5616,2021-01-07 06:08:59,0,destek olur musunuz 
162,Sleyman46274021,,2,2,473,2021-01-07 06:08:44,1435,madem öyle devletin karşıladığı ilaç spinraza kriterlere bağlı olmasın spinraza yalnızca düzenli kullanıldığında hastalığın ilerlemesini durduruyor bebekler o kriterlere uygun değillerse ilacı alamıyorlar 
163,NBorialp,,111,307,22519,2021-01-07 06:00:46,1,ahlaksızlık kirli oyun 
164,Sevim_Pyrz,"İstanbul, Türkiye",74,12,29,2021-01-07 05:44:20,2,sma teşhisi konulan sevinç nur a ses olur musunuz 
165,ZelihaD24413012,,19,2,11,2021-01-07 05:39:39,2,hatay arsuzlu sma ti p hastası in de kampanyası yarım kaldı milli piyango ikramiyesi milyon kaç hayat kurtarır smalıbebeklere valiliki zni
166,Efe21205439,,26,0,410,2021-01-07 05:37:25,1764,varlık fonuna aktarılan milyon sma hastası çocuklara harcansın bu düşünceye kimse itiraz etmeyecek herkes destek verecektir sanırım 
167,nrdvf_,🇹🇷,1444,1424,7880,2021-01-07 05:35:29,31,güzel günler görmeli 
168,VisionaryLaz,,650,676,26924,2021-01-07 05:30:38,31,güzel günler görmeli 
169,cagrigunes8,istanbul,548,74,1784,2021-01-07 05:29:47,31,güzel günler görmeli 
170,SelimAkmen,istanbul,1212,32939,90916,2021-01-07 05:27:59,31,güzel günler görmeli 
171,ellaninabisi,Adana,675,4589,16547,2021-01-07 05:27:01,31,güzel günler görmeli 
172,glayl5,,186,89,8199,2021-01-07 05:25:28,12,geçen her dakika sma lı bebeklerimizin aleyhine işliyor varlık fonuna aktarılan milyon sma lı çocuklara umut olsun
173,Laz_samuray,,4478,4260,10429,2021-01-07 05:21:42,31,güzel günler görmeli 
174,ozgurcocuk35,izmir,215,22,1301,2021-01-07 05:07:58,21,milyonlarca suriyeli ye afgan a sahip cıkan türkiye bin sma hastası cocuguna sahip cikamiyor mu 
175,Mehmet91238115,,46,16,98,2021-01-07 04:46:49,1045,milli piyango nun satılmayan biletlerinden varlık fonu na devredilen milyon tl nin sma lı çocuklarımıza harcanması için yapılan çağrı sloganik olmaktan öteye bir çağrı değildir 
176,ctb0101,"60.982599, 25.664136",12815,11684,293913,2021-01-07 04:30:00,1,ahlaksızlık kirli oyun 
177,mitUzun69925557,,18,2,18,2021-01-07 04:28:06,0,bu sese kulak ver instegram hesabı az cok demeyi n ağalar bacilar
178,benodunadam,,18575,22759,26699,2021-01-07 03:58:23,31,güzel günler görmeli 
179,svereyla,"Üsküdar, İstanbul-Samsun-Of",5261,5794,23903,2021-01-07 02:51:26,169,i p yavuz ağıralioğlu chp li ekrem i mamoğlu dhkp c savunucusu barış atay terörist demirtaş ın eşine aynı tweeti attıran güç kim 
180,zeynep35094634,,2076,1404,9351,2021-01-07 01:10:08,1,aldığı para ile hendek kazan pkkya yardım eden hdp yr verilen milyon sma hastalarına bağışlansın çeyrek ikramiye tutturan akhisar belediyesi milyon tutarındaki bileti sma hastalarına bağışlasın samimi olduklarını görelim
181,Ali10694758,,14,13,283,2021-01-07 00:47:19,53,küçücük bi r beden acilar i çi nde her gün kivaraniyor yardim bekli yor neden di yor i nsan başka bi r şey di yemi yor 
182,ozanglbtmz,"Mersin, Türkiye",109,149,2098,2021-01-07 00:11:01,0,yaaahu e gireli daha gün oldu bu nedir yine amk ya 
183,Metinyagiz11,,2,1,147,2021-01-07 00:07:33,1,iğne tip bir diyabetli çocuklar günde10 kez parmak uçlarını delerek kan şekerine bakarak dört insülin iğnesi olmak zorundalar şeker ölçüm cihazı sensör sgktarafından karşılanmalı
184,ssinemin,"Adana, Türkiye",860,1198,13682,2021-01-07 00:02:18,31,güzel günler görmeli 
185,edanursimayy,,316,325,4738,2021-01-07 00:00:57,25,destek olurmusunuz lütfen
186,Yemliha12345,,1001,1187,82590,2021-01-06 23:59:39,124, s account has been withheld in turkey in response to a legal demand learn more 
187,NihalPia_zen,Dünyanın orta yeri sinema.,4992,2088,26436,2021-01-06 23:49:42,14,bütçesi sma hastalarına aktarılsın 
188,isogkgzz,"İstanbul, Türkiye",1379,173,3295,2021-01-06 23:33:14,236,milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
189,ezezimtukeyi,,1373,1577,6883,2021-01-06 23:20:12,3,ebrar ımm 
190,ezezimtukeyi,,1373,1577,6883,2021-01-06 23:19:07,2,çocuklar ölüyoken senin vicdanın rahatsa bir sorun var demektir 
191,mooinnerchild,`mitopia`🌌💜 ,1351,174,45451,2021-01-06 23:15:27,3,bu dünyada kimse yalnızca kendisi var olmaz çünkü birbirimize ihtiyacımız var birilerinin bize ihtiyacı var atacağımız küçük bir adım minicik bir bedenin kocaman bir hayatın 
192,95kim_th,Türkiye,389,160,27292,2021-01-06 23:12:57,116,destek olur musunuz 
193,genetiksafsata,,61,54,2492,2021-01-06 22:55:12,116,destek olur musunuz 
194,husna_blc,Konya,203,227,250,2021-01-06 22:34:11,3,ebrar ımm 
195,Erhan36042805,"İzmir, Türkiye",1119,1015,24347,2021-01-06 22:30:55,122,milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklarımızın tedavisine harcansın en büyük varlığımız olan çocuklarımızın sağlıklı bir geleceğe sahip olmaları için lütfen duyurun sesimizi 
196,resuldemirr9,Zonguldak ° Kıbrıs,210,237,832,2021-01-06 22:28:31,3,ebrar ımm 
197,turkarmybangtan,,171,6,465,2021-01-06 22:26:46,116,destek olur musunuz 
198,Erhan36042805,"İzmir, Türkiye",1119,1015,24347,2021-01-06 22:21:22,185,milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklarımızın tedavisine harcansın en büyük varlığımız olan çocuklarımızın sağlıklı bir geleceğe sahip olmaları için lütfen duyurun sesimizi 
199,SumeyraKaraca2,,259,81,12,2021-01-06 22:13:22,3,ebrar ımm 
200,AltBulbul,,31,17,139,2021-01-06 22:05:32,0,seni allah nasıl biliyorsa öyle yapsın sadece yalakalik yaptığın yerden dinleme az insanlığın varsa ki yok gördüm videoda o lı bebeklerin anneleri babaları ile konuş belki anlarsın ama işine gelmez
201,sumeyrakr3,CEHENNEMDE,498,631,272,2021-01-06 22:00:34,25,destek olurmusunuz lütfen
202,Elif_Baykal_,,7,49,5516,2021-01-06 22:00:17,25,destek olurmusunuz lütfen
203,htc_01,Türkiye,234,95,2275,2021-01-06 21:53:40,3,bu dünyada kimse yalnızca kendisi var olmaz çünkü birbirimize ihtiyacımız var birilerinin bize ihtiyacı var atacağımız küçük bir adım minicik bir bedenin kocaman bir hayatın 
204,CBoztemir,istanbul,94,69,141,2021-01-06 21:37:25,0,neden kampanya neden buyrun dinleyin
205,Meljh_sag,,119,97,144,2021-01-06 21:35:29,3,bir yerden sonra izlemeye kalbim dayanmadi sesi kapattım sadece izleme olsun diye bu insanlar hayatlarını kapatamiyorlar ya da sesini kisamiyorlar destek olalim mi 
206,MerveKaragol,,258,229,126,2021-01-06 21:31:51,3,bir yerden sonra izlemeye kalbim dayanmadi sesi kapattım sadece izleme olsun diye bu insanlar hayatlarını kapatamiyorlar ya da sesini kisamiyorlar destek olalim mi 
207,GizelerGamze,"İzmir, Türkiye",1231,1391,2106,2021-01-06 21:28:40,2,sma teşhisi konulan sevinç nur a ses olur musunuz 
208,winches44859375,,68,6,1405,2021-01-06 21:28:05,0,enis ve hamza yı kurtaralım
209,buseguncicekk,"Ankara, Türkiye",222,212,15,2021-01-06 21:26:29,3,bir yerden sonra izlemeye kalbim dayanmadi sesi kapattım sadece izleme olsun diye bu insanlar hayatlarını kapatamiyorlar ya da sesini kisamiyorlar destek olalim mi 
210,FineAgainn,İZMİR,252,130,1402,2021-01-06 21:25:33,3,bir yerden sonra izlemeye kalbim dayanmadi sesi kapattım sadece izleme olsun diye bu insanlar hayatlarını kapatamiyorlar ya da sesini kisamiyorlar destek olalim mi 
211,AltBulbul,,31,17,139,2021-01-06 21:19:59,2,yine konu saptirildi yine siyasete meze oldu tedavisi abd ve bir çok avrupa ülkesinde onaylı yaşamasinlarmi 
212,B3D0000,Kocaeli/gölcük,42,48,295,2021-01-06 21:13:10,0,bu hayatı yaşamayı bırakın sma hastası olan çocuklara hayat verin
213,havvazak,,118,87,5218,2021-01-06 20:54:22,359,bakanlığın bütçesinden daha fazla bütçe payı olan millet bahçelerine ayrılan 16 milyar lira sma hastaları için kullanılmalı bu milletin kaynakları bu milletin öncelikli sorunlarına kullanılmalıdır ocaklar yanarken bahçe peyzajı ile uğraşılmaz 
214,7areMyQuerencia,,208,53,2899,2021-01-06 20:53:54,116,destek olur musunuz 
215,yancar11_,,33,39,527,2021-01-06 20:51:00,25,destek olurmusunuz lütfen
216,mooinnerchild,`mitopia`🌌💜 ,1351,174,45451,2021-01-06 20:48:37,3,bu dünyada kimse yalnızca kendisi var olmaz çünkü birbirimize ihtiyacımız var birilerinin bize ihtiyacı var atacağımız küçük bir adım minicik bir bedenin kocaman bir hayatın 
217,isinebakagam,,168,126,807,2021-01-06 20:32:41,25,destek olurmusunuz lütfen
218,Betl2996,,2111,1762,5088,2021-01-06 20:27:31,29,hamzanin vakti kalmadi sesi mi zi duyun yavrumuzu kurtaralim 
219,Betl2996,,2111,1762,5088,2021-01-06 20:26:59,36,hamzanin vakti kalmadi artik dayanamiyor ci hazlar olmadan nefes alamiyor eli mi zden tutun lütfen 
220,Betl2996,,2111,1762,5088,2021-01-06 20:26:22,116,son 28 haydi ki şi den topladiğimizda hamza artik i lacina kavuşacak 
221,didocaramel,Türkiye ,281,320,1919,2021-01-06 20:12:47,6,gofoundme üzerinden nasıl destek olabilirsiniz 
222,Betl2996,,2111,1762,5088,2021-01-06 20:09:59,286,son 28 haydi ki şi den topladiğimizda hamza artik i lacina kavuşacak 
223,Betl2996,,2111,1762,5088,2021-01-06 20:09:20,61,haydi türki ye hamza artik i lacina uçsun son ki şi den bağiş yapmasini i sti yoruz artik bi ti reli m 
224,Betl2996,,2111,1762,5088,2021-01-06 20:08:36,117,sma tıp hastası ve para olmadığı için ayından itibaren bu acıyı çekiyor son günü kaldı lütfen onu ilacına kavuşturalım 
225,Abdlkadir0606,,7,5,746,2021-01-06 20:04:41,2,i y kayserispor 0 beşiktaş12 bernard mensah p 
226,Nurten50534722,İstanbul MALTEPE,79,78,2456,2021-01-06 19:54:40,10,milli piyango dan varlık fonu na aktarılan milyon tl sma hastası çocuklar için kullanılsın 
227,aktasaysegul14,"Soma, Türkiye",288,326,501,2021-01-06 19:49:01,20, sma tedavisinde kullanılan ilaç için şu ana kadar ödenen tutar milyar tl yi aşmıştır sosyal medyaya zıplamadan önce küçük bir araştırma yapsaydınız böyle rezil olmazdınız 
228,meteboy_,,439,101,1740,2021-01-06 19:48:24,0,aynen ya acayip ahlaksızız biz niye sma hastası çocuklar ölmesin tedavileri için gerken para bulunsun umut olsun devlet görsün duysun istedik diye evet itiraf ediyorum böylesi kötü bir niyetle hareket ettim sizin ahlak anlayışınız bende yok 
229,MetinTysz1,,330,56,1224,2021-01-06 19:48:20,4869,hükûmete sesleniyoruz bakın sma hastası çocuklarımıza destek için hazır bir kaynak var milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
230,illgincs,,79,81,585,2021-01-06 19:47:43,0,bir çocuğun kan verirken gözlerindeki korkuyu gördüm bu korkuları bir an önce azaltıp neşe saçan gözlere dönüştürmek sizin elinizde
231,Belma_P,,111,709,6108,2021-01-06 19:44:14,335,gülmeye çalışıyor zeynep i nci yaşadığı tüm acılara rağmen peki sen n apıyorsun daha ne kadar seyirci kalacaksın 75 milyon 
232,lovestorybi,,232,38,587,2021-01-06 19:40:34,0,bazıları açıklama yapmış piyango parasını sma ya gitmesini saçma buluyorum diye hadi diyelim ki gitmedi başın göğe mi erecek bu açıklaman sayesinde madalya mı alacaksın bırakın da insanlar yardım toplasın 
233,Sumela78,,3119,3282,233315,2021-01-06 19:39:58,1,devlet karsilamayinca kampanya yapiyor insanlar mecburen buna ahlaksizlik demeniz saçma olmus umarim sizinde ailenizden cocuklar sma hast olmaz
234,Caanemektas1925,33-Mersin,37,27,285,2021-01-06 19:38:53,2,çocuklar ölüyoken senin vicdanın rahatsa bir sorun var demektir 
235,mrtoztprk06,"Ankara, Türkiye",343,252,1037,2021-01-06 19:34:47,25,destek olurmusunuz lütfen
236,Betlkls91,"London, England",28,28,22,2021-01-06 19:32:11,28,az çok demeden lütfen destek olun oğlumuzu bırakmayın 
237,gsinoplu,,225,26,908,2021-01-06 19:31:34,359,bakanlığın bütçesinden daha fazla bütçe payı olan millet bahçelerine ayrılan 16 milyar lira sma hastaları için kullanılmalı bu milletin kaynakları bu milletin öncelikli sorunlarına kullanılmalıdır ocaklar yanarken bahçe peyzajı ile uğraşılmaz 
238,caner_3435,,290,96,701,2021-01-06 19:18:38,2,sma teşhisi konulan sevinç nur a ses olur musunuz 
239,ibrahimdogan127,,79,43,8,2021-01-06 19:15:21,4869,hükûmete sesleniyoruz bakın sma hastası çocuklarımıza destek için hazır bir kaynak var milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
240,rhythmown,0013🌙||~약속||ᴋᴇᴇᴘ ᴀ ᴘʀᴏᴍɪsᴇʼ🌼,1515,774,42871,2021-01-06 19:08:41,116,destek olur musunuz 
241,BensuNaulls,,239,210,1791,2021-01-06 19:05:43,15,ayımız var paylaşmak bile büyük destek arkadaşımızın oğlu için destek olur musunuz
242,Royacanm,"California, USA",32,48,3315,2021-01-06 19:03:16,701,milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklarımızın tedavisi için kullanılsın gayet kullanılabilir 
243,Sami68596464,,20,5,37,2021-01-06 19:03:08,8, tane tane bir daha anlatalım sma hastalarının tüm tetkik ve tedavilere erişimi ücretsiz olarak sağlanmaktadır 
244,Sami68596464,,20,5,37,2021-01-06 19:02:58,19, sma tedavisinde kullanılan ilaç sma tip hastaları için den bu yana sma tip 3 hastaları için den bu yana ücretsiz sağlanmaktadır
245,Sami68596464,,20,5,37,2021-01-06 19:02:48,20, sma tedavisinde kullanılan ilaç için şu ana kadar ödenen tutar milyar tl yi aşmıştır sosyal medyaya zıplamadan önce küçük bir araştırma yapsaydınız böyle rezil olmazdınız 
246,arabeskefem,,637,148,15893,2021-01-06 19:02:30,2,sma tedavisinde kriter çilesi 
247,aligurelozturk,,36,9,58,2021-01-06 18:57:43,12,dertlere derman olmak isterseniz kaynak var milli piyango dan varlık fonu na aktarılan milyon tl hastası çocuklarımızın tedavilerine harcansın 
248,hopdegistonton,,559,397,17201,2021-01-06 18:50:26,0,bu çocukların hayatları oyuncak değil gelen tepkilere göre lafı döndürüp durmayın eylül zamanı az olan yavrulardan biri aile napacağını bilmiyor ama başka şansları da yok ve siz bağışçıları olumsuz etkilediniz
249,my_ist_freedom,İstanbul,194,136,1992,2021-01-06 18:49:41,510,chp nin i ş bankasından kazandığı paralar sma hastası çocukların tedavisinde kullanılsın 
250,oguzhantutus01,"İstanbul, Türkiye",525,962,2842,2021-01-06 18:49:13,94,gerçekten çok gari p bill gates e teslim olarak covid 19 konusunda milyonu adeta kobay haline getiren sağlık sisteminin başındaki bakan konu sma lı çocukların tedavisi olunca böylesi bir açıklama yapıyor sizce hangi tavrınız doğru sayın bakan 
251,Burchuuuu,Türkiye-Bursa,216,115,510,2021-01-06 18:44:44,1367,varlık fonuna aktarılan milyon sma hastası çocuklar için kullanılsın 
252,can_fb_fb,,956,1115,7953,2021-01-06 18:41:59,6,suriyelilere somaliye yardım etmek ve istemek ahlaksızlık değil ama bu vatanın öz evlatlarına yardım etmek ve istemek ahlaksızlık öyle mi 
253,KIYMETC,,347,554,37283,2021-01-06 18:40:36,0,haksızlık karşısında susan dilsiz şeytanların dünyası bu dünya 
254,sabriye2018,,392,390,2114,2021-01-06 18:40:17,4,son düzlükte çok az kaldı ilacına kavuşmasına haydi bu güzel bebeğe nefes olalım 
255,MeltemUnseven,,482,49,1054,2021-01-06 18:39:10,0,sma hastası çocukları her gördüğümde türkiye ye insanlık dersi veren dilenci muamelesi gören rahmetli evladımız dilek özçelik aklıma geliyor siz hiç çaresizliği tatmamışsınız 
256,mertbitir,,709,196,1425,2021-01-06 18:33:16,1,sma hastası çocuklarımızdan asla vazgeçmeyeceğiz ailelerin umutsuzluğa düşmesine izin vermeyeceğiz biz burdayız 
257,sabriye095,,1348,1329,5514,2021-01-06 18:33:06,4,son düzlükte çok az kaldı ilacına kavuşmasına haydi bu güzel bebeğe nefes olalım 
258,Yagmurrozzen,,56,5,7,2021-01-06 18:31:51,1011,milli piyango dan varlık fonuna aktarılan lütfen nolur artık 
259,gelecek_kilis,"Kilis Merkez, Kilis",89,76,106,2021-01-06 18:30:24,2,milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın 
260,Temir89630839,,159,174,5659,2021-01-06 18:27:37,4,son düzlükte çok az kaldı ilacına kavuşmasına haydi bu güzel bebeğe nefes olalım 
261,vedatilve,"İstanbul, Türkiye",3,2,120,2021-01-06 18:26:30,0,herkesin düşünmesi ve cevaplaması gereken soru şu çocuklar yaşasın mı yaşamasın mı bu kadar basitgerisi teferruat
262,BelginKayaalp2,,292,213,9111,2021-01-06 18:23:22,17,vatandaşı sanatçısı siyasetçisi bir millet tek yürek olmuş diyor bakandan aşağı tüm akp tayfası milyonu hasta çocuklara kaptırmamak için adeta çarpışıyor 
263,hilalingolgesin,,1123,1079,20173,2021-01-06 18:21:47,48, sağ elin verdiğini sol elin görmeyecek hadisi şerifi şuanda yaşıyoruz sma hastalarının ilaçlarının karşılandığından bi haberler sol bunu görmediği için şov peşine düşmüş 
264,hilalingolgesin,,1123,1079,20173,2021-01-06 18:21:44,32,madem ülke olarak böylesi hassas bir konuda birlik olabildik o zaman tüm milletvekilleri belediye başkanları siyasi partiler gazeteciler aydınlar aylık gelirlerini bağışlasın ben aylık gelirimi bağışlayacağım bol kepçeden atmak kolay 
265,Toprakaysel3,,162,44,4162,2021-01-06 18:19:12,10,minik kuzuların feryadını duyuyormusunuz sayın yetkililer
266,347Albayrak,,423,423,2057,2021-01-06 18:15:20,4,son düzlükte çok az kaldı ilacına kavuşmasına haydi bu güzel bebeğe nefes olalım 
267,UmutSma,,96,8,18,2021-01-06 18:13:52,4,son düzlükte çok az kaldı ilacına kavuşmasına haydi bu güzel bebeğe nefes olalım 
268,Bayrak_Alanya,"Alanya, Türkiye",4968,2474,6922,2021-01-06 18:12:31,0,songünlerdeki sma hastaları ile ilgili tedavi tartışmalarının özeti devlet herdaim gerekeni doğru olanı yapar 
